股票编号,年,月,日,开盘价,最高价,最低价,收盘价,成交量,成交金额,息前税后利润,息税前利润,企业自由现金流量,毛利,无息流动负债,无息非流动负债,净债务,净营运资本,留存收益,全部投入资本,120日收益损失方差比,120日收益方差,个股收益的120日峰度,120日损失方差,120日方差,120日信息比率(InformationRatio120),个股120日的beta值,个股120日的alpha,120日特诺雷比率,120日夏普比率,波幅中位数,资金流量指标,过去1年的价格动量,月度换手率对数,120日平均换手率,当前价格处于过去1年股价的位置,流通市值,市净率,市盈率,过去3个月的价格动量,基本每股收益,对数流通市值,总市值,市现率,市销率,稀释每股收益,每股收益TTM值,每股净资产,每股营业收入,每股营业总收入,每股资本公积金,每股息税前利润,每股营业利润,每股盈余公积金,每股未分配利润,每股现金流量净额,每股股利,每股企业自由现金流量,每股经营活动产生的现金流量净额,每股留存收益,每股股东自由现金流量
2964,4.010559904279705,11.714308165998949,73.6941513632335,20.73186269129629,21.33022603119996,20.060258128611476,20.651720188995913,60638209385.1504,2.2834422995567133e+17,1704935998720627.8,2271065244217991.0,1.0357363919785832e+16,,1.057058595358293e+16,709848195523561.4,8.79438179119867e+16,9150174131838004.0,1.708412820964089e+16,1.0463506811092485e+17,0.14947131207648362,0.0036308049690573527,4.388862904488947,0.009988538552727574,,,0.12811966652973852,0.16199156897498665,,1.6885456699637489,0.0002565090433165413,246.19890745462257,1909.4955366275358,0.48309666405325014,,0.09245650246667204,1.279422850572437e+18,1.1540104929352715,318.8187618102164,,0.048315241332948976,0.6133226566596648,6.254368721410664e+17,20.953330941612883,,0.048315241332948976,,3.5288881626439625,9.227236314077235,9.227236314077235,2.3205797310640954,0.09621295141405571,,0.0074485180165459065,0.12449332019563744,0.3288167325899528,0.002208399586658007,0.4763697733539865,,0.3803853220985131,1.0099242048172592
2965,4.010559904279705,11.714308165998949,73.6941513632335,8.473483663260303,8.994954150170813,7.985361681937701,8.492142655679878,732517655.5149671,7880401883775497.0,1.969150966629326e+16,3.2126256842960132e+16,279514342817736.8,65456955591405.516,1.1342330387943766e+17,4319348700630588.0,,3113229597820639.0,4.16695104136398e+16,6.663991020613449e+16,0.9355809606866737,,1.8013218200748604,0.002195630277092536,0.032390797789142,,0.08265705242588323,0.09108709719652291,12137.850011061137,1.426834733844283,,311.46200321044853,1342.048850634836,26.675169713262928,0.0002469015774867084,0.08114726935105017,,1.1334087057123332,21.213585628285383,707.565480551276,0.1627924310431237,0.2366621805254597,1.0469695883651025e+19,,63.276842014504425,0.011466521439203195,0.010857377304108804,,188.87797098884076,188.87797098884076,,0.0154261366902202,0.014738985266981959,0.01420295363704638,3.565960323215867,,0.0002330522678992465,0.012111308375114257,0.015777476148184068,0.0056048273943957614,0.015802170249631965
2966,4.010559904279705,11.714308165998949,73.6941513632335,234.104683881339,247.83653310016095,224.35932835712757,235.59617808810268,56416272.46269214,8360629816926708.0,3.6621235329148504e+16,5.244513256516573e+16,7.622042563146272e+16,3.2400090036766564e+16,,8055994963400941.0,2.4844484687535635e+17,3.364963280138636e+16,1.6211101694063604e+16,1.1428120430525198e+18,,,,,,,,,,,0.0013557174098633028,211.25440818481619,,10.749007684029333,,,2.0014148225806456e+16,1.629354094022177,,,0.021779999999999976,0.01142886637373621,3.202263716129033e+17,,,0.0,,0.02047999999999994,,,,,,,,,,,,,
2967,4.010559904279705,11.714308165998949,73.6941513632335,16.804016656115195,18.857111652163624,15.175758033325113,16.97233924927348,63629607.183323085,1076848118315818.9,1.47332378856831e+16,1.371558601777117e+16,1.8112561568280016e+16,6.118552448152892e+16,,1208933608416564.2,1.6719466474159622e+17,9.270001153087662e+16,1.3062386746775746e+17,1.2633154439845537e+18,0.1845462147877954,,1.1519626931053935,0.00471870105289218,0.0044758097323145535,,0.16783755473002845,0.2686404895331432,0.583180651213105,1.988065830480901,,403.38845066119364,3711.0210834261015,0.2751559647741301,2.6592458048236824e-05,0.07916220791527782,,3.8770441068821815,14085.809520453673,363.0411326403261,0.00901415477047786,0.8764009218422327,5.861053124881165e+21,,5.566274344248233,0.12464755115812857,0.11423038710914162,,0.07634906194843563,0.07634906194843563,,0.13226236857030937,0.1118134099945081,0.0011515916035566259,0.04548397095729258,1.7176896770258312,0.023884647242135203,0.11277504616695713,,0.29138738867056163,0.1318937256607333
2968,4.010559904279705,11.714308165998949,73.6941513632335,21.09091510893843,21.46289713226005,20.61189241486109,20.963730046213765,17639276174.69374,4.690171904108027e+16,8.200015917744181e+16,1.1879598079182856e+17,,3524513863938202.0,7.511514382671632e+16,6244284449772559.0,7.529220074239667e+16,2.743642353151106e+16,3469532751105825.5,5.690869998627875e+17,0.5578561561036547,0.002548362793662601,,0.0035498698296417977,0.06544550572832587,,0.10676185716166198,0.13600508229232486,0.6682496524888061,,0.0001341386200473771,405.06277288699357,1517.9194848628965,,0.00022724782570710932,,1.946350720271835e+18,1014506.3195707282,712475.0212609989,752.8248057657803,0.03181432399026011,0.20743960985517942,,782480.6646761099,0.4330589675865853,,0.00290556311055016,1.4997543479819688,0.6640725323959586,0.6640725323959586,0.11390291845153971,,0.09162683308495886,0.0004452480772421828,1.52385124739934,,0.0003941176439727485,0.6432891572416585,0.5919179749997199,0.3353181166479943,2.149117488932203
2969,4.010559904279705,11.714308165998949,73.6941513632335,5.174918456077366,5.565663598069285,4.94622826276131,5.272504673385898,36535782842.81922,5.033548102423642e+16,413770477417888.7,563859732663165.8,5987381987117134.0,2510274846297779.0,1.3203286813293264e+16,95154790625582.39,3472115668018264.5,2222684656396853.8,,2.0311495760689984e+17,0.25315591970749585,0.003872053591353126,,0.006228305644084415,0.015293888403929602,,0.10759795875209507,0.07842424110368533,1.343274767137779,,0.0002506029564041046,302.7786715214256,454.19297133641317,,0.001875435699190132,,3.5995676345605857e+18,1.1374489134454002,127.58721661978414,511.06930243212213,0.08810859820109135,0.8851450334781205,,83886.66985289361,0.912121569641562,,0.06182700112432996,10.911527390360257,21.63464548549354,21.63464548549354,8.75387244009513,,0.1274483841047731,0.01067659744510307,0.5288447996303314,2.401347457812729,0.0022765521220998804,0.05604137273673605,0.07865932170324667,0.17320289349617932,0.4811331085947556
2970,4.010559904279705,11.714308165998949,73.6941513632335,41.67260899235431,43.29772334235042,40.21674089677382,41.92039643661422,969419954.6107751,3574300408598605.5,1.0055096768251235e+18,1.89877577321697e+18,1.800703038169619e+18,,9.82873418978923e+17,1617443352095833.8,6191050957280579.0,2.9104235180580336e+16,1.8542772125687264e+16,3.761687906225859e+18,0.9285630394374526,,2.7372879396970546,0.005499007042975044,0.009831171823505371,,0.21682183835463018,0.18754075188852662,11.326016203633767,1.8252305432572997,,504.47299149582005,3931.7749868880505,41.947533720302,0.0015235698186523113,0.09556043148389691,,15.704448391211962,5388.585607187832,682.6759824876266,0.08092603303786895,1.1593703634759245,3.6109259508575263e+18,,55.673828431602985,0.029118861166204164,0.028477136968607625,,0.9208052582874139,0.9208052582874139,,0.026094443362302943,0.029899271158100846,0.00381355433643789,0.29300884738292376,3.0366641424411522,0.0020003104481835536,0.07108815497969045,0.030603057823117404,,0.08554973670129845
2971,4.010559904279705,11.714308165998949,73.6941513632335,137.80738869921538,144.74874387655677,131.3815425945048,138.1207370708225,554330723.3198731,7340922445052805.0,1784624797858836.5,2479591423623514.0,5532350353395003.0,3820655431181387.0,3.003030455847722e+17,8.26583902376379e+16,3.6468413104264456e+16,3591622248065068.0,,1.6768262307362683e+18,0.10747785016875352,0.0036103722072709137,1.880798442142815,0.008065476748343134,0.055563433457392265,,0.17532014416515115,0.12478783795739402,0.7893934307008146,1.302614769314114,0.0002976510425829528,255.25247515816127,1230.7311289205356,0.224241456825213,0.002819265391593391,0.09108771797912851,8.129655232811986e+17,10.887717887402776,67338.800417933,802.3227182734968,0.16446503050077413,0.3990496956055891,8.67548459825388e+17,44963.79170153419,60.262608316466626,0.16446503050077413,0.1511664204884068,2.662256762797664,0.6782185169532408,0.6782185169532408,1.828309808999906,0.176711430396215,0.16494630788486533,0.0011687986689290957,0.18828930064052019,0.45548277738835363,0.002589520897036049,0.05254505522004762,0.08069516564272233,,0.12126271537821147
2972,4.010559904279705,11.714308165998949,73.6941513632335,2.0214139207530453,2.236374456064071,1.8441082518336134,2.0424377643343825,115831207008.7862,8.081304094512696e+16,1432954250184199.2,1925506232762341.8,,8.15779394944333e+16,65238421285269.49,2988594280523.093,8.141985521318731e+16,1.189313338695632e+17,3.0028463102228172e+16,9.259362985038507e+16,0.5892883614590629,0.0017372489334424239,,0.006431559403102874,0.0355391987328006,,0.0907478320930311,0.29596576048534506,17.83767328525111,,0.0004352003859831033,457.9002608330826,1392.1857899658796,,0.002367931380496401,,1.0332198516265056e+17,7.036558348214866,3299.6426210264376,649.23305763736,0.032173968365917745,0.09860912480297424,,2606.9444312209475,5.780498765288022,,0.014507798688670602,0.281790322936378,0.3724926302665883,0.3724926302665883,0.23083489495559137,,0.011290675626274022,0.0015155742662055342,0.037696393612278965,,0.001679840790821074,0.014094115256764139,0.799844693193142,0.0864831164204906,0.13142941877194045
2973,4.010559904279705,11.714308165998949,73.6941513632335,4.297905028535721,4.632255827320077,4.043979422770977,4.349363901286086,576747817926.0988,5.210449419612374e+17,5725705286407998.0,,6111325101578402.0,1.8461664959171332e+16,7.95279582929814e+16,1.1259602123153134e+16,1.078614443695178e+17,9.302899147333344e+16,7.400664312538285e+16,2.800539719985602e+17,2.832827697776989,,12.765766537739019,0.007519714039421725,0.02357550074373178,,0.1303674926563582,0.3035946208681185,0.32261664903871173,1.940390381602068,,320.79363045694856,22968.681896069094,0.7422534440800217,2.5635405488306138e-05,0.07994106726493731,,1.3691241975358386,132785.75176410156,330.1167043073074,0.007632303918912016,0.5208113795099357,1.495731150987615e+19,,2.959970047475616,0.009837655757969839,0.00981046588768202,,0.11849142569675242,0.11849142569675242,,0.023448926959205585,0.015057653814881142,1.3625504123861612e-05,0.12273554517087142,0.07575682182960398,9.996168874188174e-05,0.05696108307876202,0.028752183086153803,0.2993620647729195,0.09028111715873581
2974,4.010559904279705,11.714308165998949,73.6941513632335,13.16745614109181,13.85074447206598,12.549564732166024,13.220757957651132,495991491.2457402,5926568794119065.0,1228180593158010.0,1747622385652985.8,1.296414927196777e+16,1.2217093177288706e+16,2352490744392495.0,547294173129651.0,6.8881696084669096e+16,1.2976392720527916e+16,6.123559393275634e+16,,,0.007283483163222003,2.516260695095389,0.006512675031786512,0.025917039972947288,,0.13527252409374071,,1943.418159667051,2.055075754666451,0.00029084622363792257,396.59455068749554,,28.20967403039617,8.055181217540258e-05,0.08727083457647816,3.371897909527974e+19,,3651.0857834163467,901.930321495174,,0.6139541831064766,2.1386880127925334e+19,4339.429499212317,32.11375152904468,0.011288057001100476,0.011376125334240372,0.17858656342932758,,0.1188353830272128,0.19392714829280636,0.013526914834586155,0.011439061230661327,0.0014513085598538487,,,0.014885485286874146,0.01548050994475841,1.0306853578416342,0.282991018177021,0.03167010214780686
2975,4.010559904279705,11.714308165998949,73.6941513632335,4.8729128885309745,5.0961775734020796,4.59876127303069,4.865811480012476,43856122977.02058,3.5342279832862468e+16,1630538056703912.2,2424516057165343.0,1.6089617622008948e+16,5.834555190961646e+17,3.556103640928311e+16,,5.073117810004448e+17,7.860116927036203e+16,1.307307100447758e+16,2.281162592356593e+17,,0.0031846613239809303,0.31984038792494107,,0.1010541838132478,,,,0.2781902625747816,0.7419528886154924,0.000329835059188076,,,2.6756505658150354,0.004829279800377909,,6.744176548371728e+16,4.8722803826289685,,470.3054577333204,0.07382838196286472,,1.0790682477394765e+18,176.62046036146032,6.2018980207216465,0.010735849893969323,0.0012996222527472524,0.40478033582073625,0.0,,0.0,0.0020745890109890096,0.0016062428571428573,,0.0,0.24783347251914145,0.0,,0.45938331660258463,0.28759439406436377,2.4657743113462613
2976,4.010559904279705,11.714308165998949,73.6941513632335,21.25760050102266,22.144724404267,20.437786223156014,21.3142308315983,19631253405.635986,3.930778532823658e+16,8107420135623714.0,1.1451374053396772e+16,1.0882759206966566e+16,,1.5102054808899984e+16,1303988898339343.0,2.3934328224735856e+17,5.2632229889021656e+16,5.337737385110824e+17,7.639708286582794e+17,1.0526850802945735,0.011616871076170389,7.793823638979168,0.009749411046450334,,,0.18274390553105266,0.270474986035119,,2.318010086399859,0.00026570666893085677,481.052390324033,16112.052218329234,71.64822288809343,,0.06790070109722474,1.245966871271608e+20,1.6042254840468888,76770.51806121906,,0.023567309416583006,1.2261892787120552,1.0322957066698e+20,521796.18368843035,,0.023567309416583006,,0.26240897364513266,0.6487492050884098,0.6487492050884098,0.09303224423343555,0.029694388924699184,,0.0013232091412740384,0.07248899268559582,0.8825807406978974,0.0,0.41771085939517666,,0.021407025644208776,0.9863014579190952
2977,4.010559904279705,11.714308165998949,73.6941513632335,160.52583280225812,168.44947298568476,152.5382041099294,159.600785534773,2086399858.5578337,1.1429057119471872e+17,3048650528850.186,6570334747992.028,1910931507798623.2,299446855415602.3,14620172390379.854,,312951176859365.06,1194599807781975.2,233555969155753.97,26913587081739.297,0.1408732005661645,0.004113155881948342,0.24015036449008087,,0.09697022691136599,,,0.07356925056225937,0.3497994406983721,1.1112924780921838,0.0003572338053501204,,,2.994119979186757,0.0012381208973967952,,1.4065770049451286e+16,5.080058492720686,,330.6474250973359,0.04092626833862434,,2.240397132079189e+17,516.0005876583367,0.034304774027717665,0.011012208298524102,0.00018566544943820218,0.051056268141464786,0.7818155950752401,,0.0,0.0066347191011236015,4.4719382022471975e-05,,0.010400903556771503,0.021027276404494366,,0.07320124971910134,0.009068855056179763,0.00018429775280898931,0.12870056882022476
2978,4.010559904279705,11.714308165998949,73.6941513632335,6.917918374214896,7.276088215278452,6.538361636056204,6.9062383678232875,594607666.3202077,3120528826795485.0,6.949119894374705e+16,9.741278974828894e+16,2.6460620855810704e+17,4.185876457977119e+17,2.062111478153436e+18,1870088268422702.8,,1.2165711071172842e+16,1.379956120367456e+18,1.8386938377412284e+19,,0.0034285884649322327,1.0161864946798838,0.005732846773069772,0.024709454490135653,,0.08087793970601162,,0.2505100118690067,1.2855494162289056,0.00014387066545453055,248.89053663249052,,0.2915641297604355,0.00014824858790641845,0.07838246533438588,9.905792184771574e+18,,16100.204645275693,434.3176466622533,,0.252658766827563,4.1206483126116475e+18,194852.18379661138,98.07731438984675,0.03186821805829283,0.02876675588058729,6.92164486124205,,0.14002681868109682,4.973156716584093,0.033606519858865015,0.026729600985184596,0.003486186523241668,,0.4628216066398628,0.008957965357047544,0.10471635546664688,0.09940357639164711,0.09949891746527773,0.36336621698281063
2979,4.010559904279705,11.714308165998949,73.6941513632335,11.613925239194627,12.647342520199075,10.714070191531345,11.69460201635095,715485557.7778399,4741922334063033.0,5.083052298830937e+16,9.670513298944638e+16,3.869627838691068e+17,2.5081702117352506e+17,6.926822812540877e+17,2.528379211174289e+16,2.675139132162244e+17,8.320611262361035e+16,,6.085575076204312e+19,3.034992192881506,0.003214092887984741,,0.005180038695065136,0.02025704873034026,,0.13871393647937397,0.25959278354077764,0.48819317076966967,,0.0001478738861989167,437.7152569810038,2253.6578682496515,,9.313429516179663e-06,,1.3204656080999842e+20,15.639056394184209,298.85779100557596,330.2898822467514,0.15080534703845638,0.09323600768911834,,66.19595842281475,1.6191096985723967,,0.054569542727561884,2.523404978008692,69.97491407280518,69.97491407280518,0.5063917393685331,,0.03409287073758718,0.004699134908821865,1.4752432356204481,0.2990459136759566,0.012558512860686741,0.12016145810540718,0.05520633950617299,0.512904811102837,0.3662369388206186
2980,4.010559904279705,11.714308165998949,73.6941513632335,5.741998493185665,6.240100922390649,5.27814367231466,5.808274863607248,76743790198.66458,1.6443954984388173e+17,,3.080291343442666e+16,2.014176200315256e+16,3.60769995914234e+17,1.7259303200152714e+17,2001414772860331.5,1.1204184950803322e+17,2.114569920733103e+17,8.330706512900982e+17,5.933002274783703e+17,1.0143201847920187,0.0022107750075977995,6.537628697628851,,0.018623925113910134,,,0.12061617773328509,0.9081715809310356,2.3883216868863286,0.0001683652311622352,,1737.7771191986046,0.34036103292573044,5.157121457523893e-05,0.09485755534392538,6.980305273734807e+19,1.2530489453410776,,646.8382852046828,0.19439065866167024,,6.209469359933152e+19,6283.197806146115,0.09629093900380796,0.04192050245417266,0.042021010978873945,3.7821531473751717,27.973355931007347,,0.6607269638410518,0.16546833163778313,0.09281774966751426,,0.8431309423148909,,0.0011213113174186695,3.4074994066436197,0.10946295885250319,1.0093949938112876,5.985615786373889
2981,4.010559904279705,11.714308165998949,73.6941513632335,4.5412679591632,4.857441009849412,4.231425265331193,4.526680575896825,5328377720.827353,7161469666267929.0,358681533816285.0,477363508038313.25,172507547547482.6,1150343743439547.0,922321729320540.1,55310668805799.58,8166535745450850.0,,3693816571794290.0,2.001624314251583e+16,0.32973888803526347,0.002457363525817273,44.89927558088453,,0.010284737607412855,,,0.1272426037811791,153.04062962424072,1.9802347600730859,0.00020805760113014505,,1457.2104252269187,81.40802333195732,0.003142133416794126,0.1148334584467382,5.203822008128615e+18,1.5028901027726886,,556.8908195493578,0.021125900886835632,,7.420155928456822e+18,1107.414931916254,11.361570064278128,0.07106672138221798,0.0632382252869966,4.996216133786652,3.2519895722426475,,3.1298750987171133,0.10967993800493775,0.09131977852375821,,0.04747589167126671,1.334368388067028,0.07277989900043802,0.17177770075020973,0.174843490164509,,0.1341945633416801
2982,4.010559904279705,11.714308165998949,73.6941513632335,5.092486147978547,5.291737289440287,4.844362953718488,5.075081844587861,8713948781.840714,1.274283510544788e+16,2.2084411818177398e+17,4.866101700916767e+17,1.654151247671799e+17,2.6564075538580736e+16,1.0432055388350702e+18,6.476589862723992e+16,5.4720027140592685e+17,1.559785141905456e+17,9.843382324728578e+16,,0.1128107999683878,,1.8895825913291442,0.006125970384006799,0.036269041611407295,,0.13865430178567204,0.06683772895843278,16.957603546241792,1.6410397305518734,,451.93191239387886,854.2665478421295,0.7499443706522141,0.000336634853631497,0.08934520380385388,,1.6465012125817575,66.83582414555278,502.88342209853965,0.015352570322458426,0.23304041688289467,1.511753221560756e+18,,0.7658267065906096,0.006134347157951592,0.006036211845164704,,9.360953774854869,9.360953774854869,,0.011284782139589557,0.011683509867203302,0.0001611577369363838,0.23284707076020456,0.44862478500468783,0.004951970604144531,0.05565536467324464,0.31380745837129437,0.6335351820947637,
2983,4.010559904279705,11.714308165998949,73.6941513632335,61.15166789923111,62.89179889748276,59.6289431986852,61.18485054730356,2325279964.030082,5407090017091074.0,5816635894761445.0,9306601100739714.0,3.759395642574491e+16,1.6274869761534848e+16,2.093025767910676e+17,748699241903397.5,5.021441020269945e+17,,1.6533619066139668e+16,2.157732244433488e+18,0.3731454008864624,0.0037204325973930886,4.939963446876858,0.0037153748252652524,0.00515056752054791,,0.17875829437509516,0.10651150478854349,0.6266175610292127,1.8451196615074346,0.0002026485445849364,509.7344223572011,1328.675813839042,78.95121827437569,0.00010292023515792036,0.08891672010295627,6.446792269682103e+18,1.5638546457466163,197.03882244938157,307.991694154886,0.0366330279558371,0.4354096519557091,5.856203971729561e+18,2799.326270638799,0.1742738073571104,0.0366330279558371,0.036726888501779895,1.98407111996758,4.2641344385854785,4.2641344385854785,1.0048535595261106,0.0453468305510929,0.050475510450975425,0.0036237592464410657,0.3281403624197022,0.030112418186398943,0.00041079498408000935,,0.031100876417704804,0.08935868892853172,0.08145529224896404
2984,4.010559904279705,11.714308165998949,73.6941513632335,3.9647049709273623,4.189291237814661,3.7642007906103605,3.987002418972692,2793097047.855196,3244155827110617.0,130721494704401.84,161576827229076.72,321853054081816.2,3243650954979395.0,,9297708645305.447,2055600442858104.5,2.8426788330958104e+16,2610177091955764.5,1.4207954362294542e+17,0.18862349922211888,,226.87862833262878,0.009269269054119803,0.22192460708259684,,0.2773549342165847,0.2541696695227395,4.160534803027851,1.791814000100477,,449.1158393362054,2789.397793773881,1.3275398229046564,0.0029037958187996364,0.006737200166268471,,11.856347573742857,559.7091472160787,5962.368777830421,0.07932618055838438,0.1621043346788224,1.5308541390910317e+19,,265.51886386608857,0.006620979136667724,0.0064066587948578635,,5.3900183337307706,5.3900183337307706,,0.008130868652399596,0.005709004520697861,0.004318705699869951,0.48151740103321145,6.418157381526527,0.0006851269021115357,0.043573542444090466,,0.6743040174698024,0.18614621814399523
2985,4.010559904279705,11.714308165998949,73.6941513632335,55.01352795040802,60.39971953128061,51.39379761975421,55.520101969386225,357938672.66374016,1.0980391478638654e+16,2.7729040329674852e+16,3.750153346678252e+16,,1.6064168588690816e+16,2.1610134527673784e+18,3434344732288880.5,1.4473642363072637e+17,5.454790755951821e+16,2.6368587236552096e+16,5.786491023859541e+18,2048.7240952686025,0.004583729327915999,66.18241771408164,0.007899057439927363,0.033862692016452145,,0.1733865610806086,0.19827399408438756,14.286430739539052,1.564256563462967,0.00032273701725325885,606.0361217255509,2968.40407616262,107.70336761147628,0.00042553380544032313,0.0866554119541727,1.783734731026137e+18,3.2277482084648654,1899512.8265084205,508.0564995286473,0.010967505892061835,0.45573482375927427,3.561734722224994e+18,23455.532311605675,1.220930823978452,0.010976399281793885,0.01004850622629532,0.8054435256163951,1.796839609309324,1.796839609309324,0.5824102595842621,0.01917697029326432,0.013682808297175735,8.012698595075387e-05,0.023722470447410902,0.3500564670415245,0.006309569031071507,0.22464392410433925,0.0793509876760854,,0.12061007717506672
2986,4.010559904279705,11.714308165998949,73.6941513632335,24.948937113445336,26.719756894536133,22.995965156190614,24.86102645780705,394676646.82476795,5356965554423859.0,1.5940134314129088e+17,2.1466473501516237e+17,6292238430575052.0,1.3787454360200816e+16,7.954386726938909e+16,1.3264410125270912e+16,,,1.1948882601066609e+18,1.0134057424150753e+19,,0.0035305384729700786,73.7501354940173,0.008794795507486516,0.03891054555744762,,0.17777998210897836,,12.787533681461797,2.003152657518815,0.0002012105024451269,470.93336162468023,,80.28518463186387,0.00020263452300943604,0.10365615638686013,1.6621027704715113e+18,,5881.64774176546,475.48081107159777,,0.09096307264590178,1.5283551594321972e+20,102042.17288176212,25.026728485835196,0.19212776703413176,0.19188518737112553,1.3296725811626269,,4.4230114689463615,0.2195444681651047,0.2547925978551119,0.2282552765945966,0.00015080581000945724,,0.06523341668199945,0.0013563088709827855,0.10540599979785169,,3.835156774916168,0.153522199164133
2987,4.010559904279705,11.714308165998949,73.6941513632335,5.4391557307161795,5.85992883659911,4.98482353495886,5.43778281671591,12067956885.573298,3.342019218185626e+16,3411109005642158.5,4627904453467117.0,5733452779506827.0,,1957967839144949.8,895678507046.343,2.061993906358903e+17,1.1449541155684309e+17,6.142868141500102e+16,2.2004675967442064e+17,12.461611050841178,0.016760600019590736,69.56779287289484,0.006830283196452994,,,0.20499369577875426,0.4970915141122485,,2.946313099621167,0.0002003018958377582,846.8613683906157,7740.9624572049515,166.8665759666906,,0.06532699718721457,8.732652733790334e+19,6.765230214675745,1050.9965311953504,,0.06998086760877242,1.8100386674074858,1.6682363474655186e+20,229197.65519443445,,0.06998086760877242,,2.7616453896013176,1.702917754002488,1.702917754002488,2.194412566447506,0.08960476876634833,,0.004405561696802823,0.17899054091176472,1.4845293781780586,0.00576555544111419,0.1227144623959858,0.04938822039247282,0.15948080021104177,
2988,4.010559904279705,11.714308165998949,73.6941513632335,220.8542744219102,237.38847226827036,206.77405531645465,221.76723077323996,7210863224.863475,1.0961599549271507e+17,2809643332220735.5,3882023783917107.5,3775830979000506.0,2.819213266393037e+16,1.3158744752743296e+16,153371865951224.84,,8.393970382527575e+17,4.459378419357218e+16,1.980976658670741e+17,0.6237127510606826,,0.1976723220486077,0.008335723289524154,0.06137145481427057,,0.07881063627005402,0.17553072381683033,0.45095401588292217,0.7109486217005057,,369.8011349654311,5339.283530884702,2.0185732907960388,0.0016732707004264134,,,0.8022726171704927,2403.368724352269,774.1928569813601,0.13859724232508058,1.1208697511761796,4.348709608220503e+17,,3.075835064435217,0.16899018536540134,0.020138826466916348,,2.2348104542200926,2.2348104542200926,,0.027538179775280894,0.026001320848938813,0.009740176524477768,0.7355944848492937,0.27198743820224724,0.024944995872404386,,0.004597875156054927,0.020138826466916206,0.15590912359550554
2989,4.010559904279705,11.714308165998949,73.6941513632335,42.13704405149849,44.85414444858651,39.97084328994554,42.55307422109968,126225627379.55585,1.6411262543241574e+18,565486812655596.5,757574628985292.2,1.3095159704957766e+16,5538629042097974.0,5.706477752026471e+16,2370149916948347.0,4007400254184628.5,3.071255268930697e+16,,6.778842360679441e+17,0.5993197162839626,0.005363767109964392,,0.00542018698636201,0.019606665707055194,,0.14064012598851502,0.17988870722470088,9.978649093845322,,0.0001853995198734123,431.77289455935335,2316.7066666767537,,5.8353502144495806e-05,,2.616676850209064e+18,2.0005496873940176,2647.2536121572493,620.6999683386474,0.00683128760230209,0.2542311581675322,,20667.227119580744,19.10598519722066,,0.02543340733695741,1.1685138941109257,2.294584727972388,2.294584727972388,1.0413977387913653,,0.0641285270910973,0.0002584385324074939,0.02886012127639386,0.1802340094918281,0.0014648577148577136,0.12887674881555472,0.09417848964971853,0.5755405130549757,0.17971456429000437
2990,4.010559904279705,11.714308165998949,73.6941513632335,3.4178188508779503,3.8635139306953437,3.077403986982094,3.474533853570776,95179222.65424329,2285241561253380.0,2838196690657983.0,1977206161941615.0,6157665030617784.0,1461658989513967.2,4.303193031326561e+16,145411987672127.12,3.7764911388819416e+16,3777457287224614.0,498320262955789.06,,0.6087793282196902,,4.142629268042996,0.007974321857922469,0.035806717546168106,,0.1211821007305033,0.29703419931709457,1.9373713157478563,1.716224937432514,,377.18199750454363,4464.546747214621,0.4433364753970198,0.00029264729288711565,0.09121732026565764,,3.527930097704576,4001.2585993771504,662.702256726544,0.03892713394830304,0.17918227361131195,6.375795874123616e+18,,1.062772799069233,0.032810860365099434,0.03213574392584788,,0.5847509597859465,0.5847509597859465,,0.041375961714551025,0.04883923019233176,0.0018720391391978558,0.14477762674086495,1.3883570903229414,0.0015072137024450016,0.06093271774104335,0.04020060421768903,0.09998767724314073,
2991,4.010559904279705,11.714308165998949,73.6941513632335,1.010238131803533,1.1644190439002857,0.8655222443022055,1.0017839865090192,41001048.53418394,488042236272104.7,9126299196365070.0,1.3035667454849546e+16,3.618985343048756e+16,9.772004901123482e+16,4.113301122738813e+17,,6.4224870879457416e+16,7.080643338510874e+16,6.314509908472475e+17,2.0644628478762268e+18,0.2117010965213154,0.006383868656756484,,0.006039520378845576,0.045228041385575235,,0.12218981502283795,0.3537910500659446,466.19168017794414,,0.00030582202480264434,427.9418277585676,8581.889247843139,,0.00034431161846420875,,3.324227866860859e+18,11.84344718835158,70973.02506546596,2542.616365640648,0.0013851377592223005,0.2914335708687766,,2652.274966356521,45.78035922497861,,0.006713693418414971,0.011709818906999153,0.9316710905408823,0.9316710905408823,0.0,,0.01779273702978685,0.0002518858054327625,0.00861427324506013,,2.2904239297958988e-05,0.012816654434089025,0.03946079245645922,0.0383869108957267,0.029241181404966014
2992,4.010559904279705,11.714308165998949,73.6941513632335,3.989411042882048,4.17736847564585,3.7777653283080044,3.955952204663153,113316085244.77237,2.0295264921602992e+17,218419463266011.6,313165706766447.25,1634120632062329.8,5690478095722303.0,1913387438104837.8,84560298904525.69,2.945505156893227e+16,,1536844711390737.5,4.7526042968255656e+16,0.22648511274265118,0.006490300703514635,,0.006687880750105305,0.017098182649722272,,0.17067696225451903,0.19802948932860415,9380.755768995072,,0.00022719917952154485,447.5286166739355,3875.983059982775,,0.0002900678044338076,,6.270606477301277e+17,3.8317352270775284,443479.66064231127,680.957906841653,0.014637092928000467,0.6698021155170555,,115510.47182215341,24.341924671930546,,0.003659177596716797,2.9171493171740135,0.5241618475147607,0.5241618475147607,1.7063785998021659,,0.004555493966558008,0.0012008383934970193,0.12494213374246575,0.8321344221614441,0.0,0.2162922638481303,0.022075173109206515,0.02289428242466414,
